Time,Water_balance,Pollutant_balance,C_battery_charge,E_use_renewable,E_use_grid,Q_Infiltration,c_Infiltration,Q_Sewer,c_Sewer,Q_CityWater,Q_Roof,Q_BS,Q_BT,Q_CL,Q_DW,Q_GA,Q_KS,Q_SH,Q_TL,Q_WM
2015-01-01T19:45:00.000+01:00,-4.718447854656915e-16,4.263256414560601e-14,0.0,0.0,0.0,0.0,0.0,0.0036030194849893447,267.76935129798729,0.0036030194849893447,0.0,0.00028681979887187475,0.0001845182650722563,0.000060416668467223644,0.00010229790475219488,0.0,0.0007605626831576228,0.0008610852370038628,0.0007536303946003317,0.0005936885330639779
2015-01-01T20:00:00.000+01:00,-4.718447854656915e-16,4.973799150320701e-14,0.0,0.0,0.0,0.0,0.0,0.003340907061593607,264.8070104142437,0.003340907061593607,0.0,0.00027617879178375,0.00016994774077087638,0.000060416668467223644,0.00009136477712541818,0.0,0.0006792772560194135,0.0007930894569307566,0.000740394484726712,0.0005302378857694566
2015-01-01T20:15:00.000+01:00,-4.163336342344337e-16,3.552713678800501e-14,0.0,0.0,0.0,0.0,0.0,0.0031329042116738858,263.57341649075877,0.0031329042116738858,0.0,0.00025960805058479307,0.00016260357418097554,0.000060416668467223644,0.00008319905370473861,0.0,0.0006185668775439263,0.0007588166795112193,0.0007068454210180789,0.00048284788666293026
2015-01-01T20:30:00.000+01:00,-3.885780586188048e-16,3.552713678800501e-14,0.0,0.0,0.0,0.0,0.0,0.0029089986593835057,264.6576383279843,0.0029089986593835057,0.0,0.00024027556616812944,0.00015313504608348012,0.000060416668467223644,0.00007700338316150008,0.0,0.0005725034139398485,0.0007146302150562405,0.0006441432642191648,0.00044689110228791836
2015-01-01T20:45:00.000+01:00,-3.608224830031759e-16,2.842170943040401e-14,0.0,0.0,0.0,0.0,0.0,0.002654552429448813,265.9871591637744,0.002654552429448813,0.0,0.00020970818711444733,0.00014213779921643435,0.000060416668467223644,0.00007026204157620668,0.0,0.0005223830047622323,0.0006633097296766937,0.0005785674313735216,0.0004077675672620535
2015-01-01T21:00:00.000+01:00,-3.885780586188048e-16,3.552713678800501e-14,0.0,0.0,0.0,0.0,0.0,0.0024160922890063376,265.1132042746995,0.0024160922890063376,0.0,0.00019112644340842962,0.0001317389589641243,0.000060416668467223644,0.00006197060364298521,0.0,0.00046073796621523794,0.0006147818084992468,0.0005356718485616147,0.00035964799124747515
2015-01-01T21:15:00.000+01:00,-3.885780586188048e-16,2.1316282072803007e-14,0.0,0.0,0.0,0.0,0.0,0.0022453468031995,260.37085137067069,0.0022453468031995,0.0,0.00017059766670688987,0.00012524156553670764,0.000060416668467223644,0.00005794838956557214,0.0,0.00043083367894403634,0.0005844606391713023,0.0005243838734831661,0.00029146432132460176
2015-01-01T21:30:00.000+01:00,-3.885780586188048e-16,2.1316282072803007e-14,0.0,0.0,0.0,0.0,0.0,0.0020373592560272667,255.22933560490675,0.0020373592560272667,0.0,0.00015532025936059653,0.00011402589594013987,0.000060416668467223644,0.000052758986912667744,0.0,0.0003922515983507037,0.0005321208477206529,0.0005059270384535193,0.00022453796082176267
2015-01-01T21:45:00.000+01:00,-4.163336342344337e-16,4.263256414560601e-14,0.0,0.0,0.0,0.0,0.0,0.0019395993681903927,249.2383130990422,0.0019395993681903927,0.0,0.00015661750950850546,0.000104354337612167,0.000060416668467223644,0.000047396036451682444,0.0,0.00035237922753207385,0.0004869869088567793,0.0005349743260256945,0.0001964743537362665
2015-01-01T22:00:00.000+01:00,-3.885780586188048e-16,5.684341886080802e-14,0.0,0.0,0.0,0.0,0.0,0.0019341566553711893,242.75498913793849,0.0019341566553711893,0.0,0.0001809909505024552,0.00009697451373562216,0.000060416668467223644,0.00004475654899142682,0.0,0.00033275521206669505,0.0004525477307662367,0.0005858910529967398,0.00017982397784478964
2015-01-01T22:15:00.000+01:00,-3.885780586188048e-16,5.684341886080802e-14,0.0,0.0,0.0,0.0,0.0,0.0020797179910819979,240.59296066518056,0.0020797179910819979,0.0,0.0002468716745264828,0.0000885578537452966,0.000060416668467223644,0.00004544510900974273,0.0,0.00033787450611591334,0.00041326998414471745,0.0006674973115324974,0.0002197848835401237
2015-01-01T22:30:00.000+01:00,-3.885780586188048e-16,4.973799150320701e-14,0.0,0.0,0.0,0.0,0.0,0.0022592429697560147,240.83368551593854,0.0022592429697560147,0.0,0.0003170961438305676,0.00008236734348814933,0.000060416668467223644,0.00004607629272155463,0.0,0.0003425672197993845,0.00038438093627803023,0.0007467786318249999,0.0002795597333461046
2015-01-01T22:45:00.000+01:00,-3.608224830031759e-16,4.263256414560601e-14,0.0,0.0,0.0,0.0,0.0,0.0024329482758603988,240.83699748373167,0.0024329482758603988,0.0,0.00038370080862194295,0.00007273087983950972,0.000060416668467223644,0.000050178974531590936,0.0,0.00037306976716965437,0.0003394107725843787,0.0008225143038108944,0.0003309261008352041
2015-01-01T23:00:00.000+01:00,-3.608224830031759e-16,4.973799150320701e-14,0.0,0.0,0.0,0.0,0.0,0.002484936355273239,239.8209432106774,0.002484936355273239,0.0,0.00042544940188527105,0.00006001440881285816,0.000060416668467223644,0.000051756931347772474,0.0,0.0003848015330638737,0.0002800672411266714,0.0008674442817270755,0.00035498588884249325
2015-01-01T23:15:00.000+01:00,-3.608224830031759e-16,4.973799150320701e-14,0.0,0.0,0.0,0.0,0.0,0.0024220848242519426,232.05280140817053,0.0024220848242519426,0.0,0.0004370931416377425,0.00005400687702465802,0.000060416668467223644,0.0000531197097711265,0.0,0.00039493349438533186,0.00025203209278173744,0.0008890083497017622,0.0002814744904823601
2015-01-01T23:30:00.000+01:00,-3.608224830031759e-16,4.973799150320701e-14,0.0,0.0,0.0,0.0,0.0,0.0022412283372180536,223.56215886746845,0.0022412283372180536,0.0,0.0004224310960248112,0.00003713495016563683,0.000060416668467223644,0.00005458890976384281,0.0,0.0004058566769398749,0.0001732964341063052,0.0008847463811561465,0.0002027572205942124
2015-01-01T23:45:00.000+01:00,-3.608224830031759e-16,4.263256414560601e-14,0.0,0.0,0.0,0.0,0.0,0.002020204133018851,215.03300891342799,0.002020204133018851,0.0,0.00038376846287399525,0.00002063650716561824,0.000060416668467223644,0.000054362045247107736,0.0,0.0004041699885763228,0.00009630370010621844,0.0008653361102007328,0.00013521065038163215
