Time,Water_balance,Pollutant_balance,BW_V,BW_c,PW_V,PW_c,RW_V,RW_c,Q_ROPW,C_battery_charge,E_use_renewable,E_use_grid,Q_Infiltration,c_Infiltration,Q_Sewer,c_Sewer,Q_CityWater,Q_Roof,Q_BS,Q_BT,Q_CL,Q_DW,Q_GA,Q_KS,Q_SH,Q_TL,Q_WM,Q_RWPW_Treat,Q_CWPW_Fill,Q_RW_infil_Infiltrate,Q_BW_infil_Treat,Q_RainRefillControl_Tap
2015-01-01T07:15:00.000+01:00,-2.586125757986224e-14,-2.0694557179012918e-13,0.009956921775947899,181.46623374481349,0.9816006092264943,69.99999999999996,9.989877238586506,69.99999999999985,0.0,1.995048237467533,0.0008561167368003224,0.0,0.0,0.0,0.004278846765686757,267.3634686456072,0.0,0.0,0.0005915749413147568,0.0005179506230726838,0.000060416668467223644,0.00007535453118383884,0.0,0.0005602445579320193,0.0024171029076725245,0.0011398836813680826,0.00011661920451093465,0.0,0.0,0.0,0.0,0.0
2015-01-01T07:30:00.000+01:00,-2.781108676686017e-14,-2.1049828546892968e-13,0.011318266610681652,173.60173945189355,0.9767019264927201,69.99999999999996,9.98816432120759,69.99999999999983,0.0,1.9939003902257464,0.0010330625176080502,0.0,0.0,0.0,0.005250255277957768,274.67044701156109,0.0,0.0,0.0007388473347574472,0.0005988313559442759,0.000060416668467223644,0.00009086869820952414,0.0,0.0006755890171229839,0.002794546327739954,0.0013009281662665308,0.00035157254418358207,0.0,0.0,0.0,0.0,0.0
2015-01-01T07:45:00.000+01:00,-2.933764342571976e-14,-3.3928415632544784e-13,0.012783182774383215,166.8391794054674,0.971398338363252,69.99999999999995,9.986068289443013,69.99999999999983,0.0,1.992615733994141,0.00115619060844474,0.0,0.0,0.0,0.005934703730344771,281.7325928357404,0.0,0.0,0.0008575351221114395,0.000642962360791862,0.000060416668467223644,0.00009515356432646512,0.0,0.0007074460652098059,0.003000491017028689,0.0014044994952343404,0.0006311156008765101,0.0,0.0,0.0,0.0,0.0
2015-01-01T08:00:00.000+01:00,-2.9407032364758837e-14,-2.469136006766348e-13,0.014310361493259308,161.17801225145943,0.9659101354984262,69.99999999999995,9.98365874928903,69.99999999999983,0.0,1.9912445980533753,0.0012340223466890165,0.0,0.0,0.0,0.006370564299933612,287.8765163885239,0.0,0.0,0.000883012585863471,0.0006618083292245865,0.000060416668467223644,0.00010135923113673924,0.0,0.0007535838488861918,0.0030884388697147368,0.00146676205040887,0.0008823614351078868,0.0,0.0,0.0,0.0,0.0
2015-01-01T08:15:00.000+01:00,-3.099603906875359e-14,-2.948752353404416e-13,0.015773122399925823,156.8602437111784,0.9606483759709144,69.99999999999995,9.981024308491613,69.99999999999982,0.0,1.989873729941408,0.0012337813007703516,0.0,0.0,0.0,0.006433439418263733,296.16490469452227,0.0,0.0,0.0008490840590000152,0.0006284509375691413,0.000060416668467223644,0.00010094551673159002,0.0,0.0007505079722218216,0.002932771041989326,0.0014023442381992935,0.0011716798907518388,0.0,0.0,0.0,0.0,0.0
2015-01-01T08:30:00.000+01:00,-3.304995166431013e-14,-4.636291350834654e-13,0.017116626571911956,153.68137094933383,0.9559343999826232,69.99999999999995,9.978312243772843,69.99999999999982,0.0,1.9885844867630987,0.001160318860478583,0.0,0.0,0.0,0.0060825365350767979,304.6016495963353,0.0,0.0,0.0007367345085740089,0.0005514336891844868,0.000060416668467223644,0.00010106372788548468,0.0,0.0007513868464529514,0.002573357216194272,0.001283087503518909,0.0013685605467855932,0.0,0.0,0.0,0.0,0.0
2015-01-01T08:45:00.000+01:00,-3.3882618932778999e-14,-5.098144129078719e-13,0.018270828657459105,151.5450560649719,0.9519684250924807,69.99999999999993,9.97562621421686,69.99999999999982,0.0,1.9874296248800905,0.0010393756947072689,0.0,0.0,0.0,0.0054978023605793718,314.8698131804176,0.0,0.0,0.0006054943607002497,0.0004590883084014058,0.000060416668467223644,0.00008998217860236763,0.0,0.000668997936565429,0.002142412105873227,0.0010937854170799257,0.0015318274704366924,0.0,0.0,0.0,0.0,0.0
2015-01-01T09:00:00.000+01:00,-3.547856453067766e-14,-4.156675004196586e-13,0.019253210064183559,150.15043698020745,0.948748720579024,69.99999999999993,9.973083193630043,69.9999999999998,0.0,1.9865013602642419,0.0009004257969179889,0.0,0.0,0.0,0.004780343693550676,324.04959210473097,0.0,0.0,0.0004784797443822026,0.0003682820464298129,0.000060416668467223644,0.00007757084005512296,0.0,0.0005767223325837403,0.0017186495500057936,0.0009219647382572293,0.0015606391800940037,0.0,0.0,0.0,0.0,0.0
2015-01-01T09:15:00.000+01:00,-3.755329380794592e-14,-3.872457909892546e-13,0.020060178697026904,149.3624701605977,0.9462357159954568,69.99999999999992,9.97078418538996,69.99999999999979,0.0,1.985700482300911,0.0007518770036956993,0.0,0.0,0.0,0.00400504419080913,333.0583227644848,0.0,0.0,0.0003604133291170001,0.00027782130181789396,0.000060416668467223644,0.00006855784801766275,0.0,0.0005097126961313188,0.001296499408483505,0.0007465519643761217,0.0014920396072417497,0.0,0.0,0.0,0.0,0.0
2015-01-01T09:30:00.000+01:00,-3.9690473130349349e-14,-4.973799150320701e-13,0.0207527997613527,148.93097780664758,0.9442488800379146,69.99999999999995,9.968784743380195,69.99999999999977,0.0,1.9850592250462618,0.0006228559323921217,0.0,0.0,0.0,0.003293656902983785,337.64590222823707,0.0,0.0,0.0002908162724599242,0.00021484428483992812,0.000060416668467223644,0.00005673753075301646,0.0,0.0004218312069028616,0.0010026066625863314,0.0006322043958585709,0.0013068209454417228,0.0,0.0,0.0,0.0,0.0
2015-01-01T09:45:00.000+01:00,-3.95516952522712e-14,-6.004086117172847e-13,0.02130892212596872,148.87023773850596,0.9427843774484541,69.99999999999995,9.967248505306497,69.99999999999979,0.0,1.9850592250462618,0.00046886572861840254,0.0,0.0,0.0,0.0024446182985417548,338.594159553388,0.0,0.0,0.0002181121942773461,0.00015265251472592353,0.000060416668467223644,0.00004521272166632115,0.0,0.00033614675673656165,0.0007123784020543098,0.0004957056961487978,0.0009801157090812924,0.0,0.0,0.0,0.0,0.0
2015-01-01T10:00:00.000+01:00,-4.055089597443384e-14,-6.075140390748857e-13,0.02184205526471288,148.86922632230793,0.9413763999679476,69.99999999999995,9.965851018175635,69.99999999999979,0.0,1.9866829907444144,0.00043835384552658066,0.0,0.0,0.0,0.002272331472625956,334.86603897559879,0.0,0.0,0.00020879116997122763,0.000145114133907482,0.000060416668467223644,0.0000446808059606701,0.0,0.0003321920790988952,0.0006771992915682494,0.0004727164702769369,0.0008643539921194315,0.0,0.0,0.0,0.0,0.0
2015-01-01T10:15:00.000+01:00,-4.081457394278232e-14,-5.435651928564766e-13,0.02233210748989285,148.97218047900817,0.9400019165182371,69.99999999999996,9.964650514923449,69.99999999999977,0.0,1.9888096839684713,0.00040234167217131466,0.0,0.0,0.0,0.0020849344767164439,327.26988516552526,0.0,0.0,0.0002067032510228455,0.000145114133907482,0.000060416668467223644,0.00004095740094780921,0.0,0.0003045093722641468,0.0006771992915682494,0.0004296355567127466,0.0007104510270059109,0.0,0.0,0.0,0.0,0.0
2015-01-01T10:30:00.000+01:00,-4.1119885274554238e-14,-6.323830348264892e-13,0.0228056601224389,149.10983268267129,0.9385184260749142,69.99999999999997,9.963582615972323,69.99999999999977,0.0,1.9914245373550255,0.0003986545928826672,0.0,0.0,0.0,0.0020778367619030178,317.043916362757,0.0,0.0,0.00021724223308265206,0.00015993964495137334,0.000060416668467223644,0.000042671349365264175,0.0,0.0003172522061504424,0.0007463850097730756,0.0004131359640788286,0.0005943463185802102,0.0,0.0,0.0,0.0,0.0
2015-01-01T10:45:00.000+01:00,-4.0523140398818216e-14,-4.334310688136611e-13,0.023262521626531714,149.28080374248018,0.9369044225632189,69.99999999999997,9.962597538155516,69.99999999999976,0.0,2.0,0.00040610645757842577,0.0,0.0,0.0,0.002142219824409112,309.70998425134897,0.0,0.0,0.00022967027891427274,0.0001765555144753307,0.000060416668467223644,0.00004550822491757571,0.0,0.000338343759169802,0.00082392573421821,0.0003964448356255889,0.0005282163127139211,0.0,0.0,0.0,0.0,0.0
2015-01-01T11:00:00.000+01:00,-4.1661118999059e-14,-4.440892098500626e-13,0.023706032609512666,149.47585050434334,0.9352048989216775,69.99999999999997,9.961612090952363,69.99999999999976,0.0,2.0,0.00041952669448364755,0.0,0.0,0.0,0.002241459861714393,309.0456528755735,0.0,0.0,0.00023563575299456713,0.00018362276902422306,0.000060416668467223644,0.00005019203027710318,0.0,0.00037316683379933234,0.0008569062554463744,0.000383094314513728,0.0005419362201727927,0.0,0.0,0.0,0.0,0.0
2015-01-01T11:15:00.000+01:00,-4.1619485635635558e-14,-3.979039320256561e-13,0.0241260155067375,149.71704209259813,0.9335730280792411,69.99999999999997,9.960597864676667,69.99999999999975,0.0,2.0,0.0004134526747082418,0.0,0.0,0.0,0.0022261142209079114,314.39772294765887,0.0,0.0,0.00022010068563744424,0.0001644626690726727,0.000060416668467223644,0.000056885287305340165,0.0,0.00042292974474839864,0.0007674924556724726,0.0003595662287576124,0.0005942433784715831,0.0,0.0,0.0,0.0,0.0
