Time,Water_balance,Pollutant_balance,BW_V,BW_c,RW_V,RW_c,C_battery_charge,E_use_renewable,E_use_grid,Q_Infiltration,c_Infiltration,Q_Sewer,c_Sewer,Q_CityWater,Q_Roof,Q_BS,Q_BT,Q_CL,Q_DW,Q_GA,Q_KS,Q_SH,Q_TL,Q_WM,Q_RW_infil_Infiltrate,Q_BW_infil_Treat,Q_RainRefillControl_Tap
2015-01-01T05:30:00.000+01:00,-2.0155752067374523e-14,-2.320366121466577e-13,0.005462513128939657,215.83304651618139,9.994506102300825,69.99999999999989,1.9990461983161135,0.0000285834298420923,0.0,0.0,0.0,0.00019293581514793912,278.0967956511573,0.00017578593193553387,0.0,0.000029827320063486694,0.000021358793901745228,0.000060416668467223644,0.00000295507870032452,0.0,0.000021970367728499697,0.00009967437154147774,0.00010536739930976182,0.000017149883212405258,0.0,0.0,0.0
2015-01-01T05:45:00.000+01:00,-2.2141143085629978e-14,-3.0309088572266774e-13,0.005672359925263203,216.42212934317448,9.994278419641697,69.99999999999987,1.999006670076681,0.00003557541548907466,0.0,0.0,0.0,0.000231064261640422,275.43752115283589,0.00021322839883388948,0.0,0.000048469378743320695,0.000021641474033240227,0.000060416668467223644,0.00000499408254167065,0.0,0.00003712991802720353,0.00010099354548845439,0.00014943012785632162,0.000017835862806532534,0.0,0.0,0.0
2015-01-01T06:00:00.000+01:00,-2.2637273999759345e-14,-3.161915174132446e-13,0.005974163693512432,215.09177767046843,9.993976615873449,69.99999999999987,1.998954273589138,0.00004715683878894196,0.0,0.0,0.0,0.000494059552247636,263.23954285980138,0.000494059552247636,0.0,0.00008649920301511884,0.000049753418276086445,0.000060416668467223644,0.00001489360403968021,0.0,0.00011073070829501375,0.00023218261862173676,0.00024138709978200492,0.0,0.0,0.0,0.0
2015-01-01T06:15:00.000+01:00,-2.3059679166159698e-14,-3.9168668308775523e-13,0.006411747765272498,211.37167943684686,9.993539031801689,69.99999999999987,1.998878304132235,0.00006837251121251029,0.0,0.0,0.0,0.001033708321303129,262.9214438325737,0.001033708321303129,0.0,0.0001510007568541914,0.00012014318531379102,0.000060416668467223644,0.00002393614517059177,0.0,0.00017796003583353014,0.0005606681981310248,0.0003771674032928422,0.0,0.0,0.0,0.0
2015-01-01T06:30:00.000+01:00,-2.318284453295405e-14,-3.219646771412954e-13,0.0069918172629844549,205.8215137707131,9.992958962303977,69.99999999999987,1.9987775976222158,0.00009063585901749318,0.0,0.0,0.0,0.0017014476261660455,262.69454709236177,0.0017014476261660455,0.0,0.0002261904341354966,0.00021107507804408668,0.000060416668467223644,0.000033096891297027465,0.0,0.0002460681918170303,0.0009850170308724044,0.0005196528292447328,0.0,0.0,0.0,0.0
2015-01-01T06:45:00.000+01:00,-2.3626933742804114e-14,-2.8199664825478976e-13,0.00775867442622,198.5668783701696,9.992192105140742,69.99999999999986,1.998644462698043,0.00011982143175555392,0.0,0.0,0.0,0.0024769101104512808,262.519676785958,0.0024769101104512808,0.0,0.000323129191622138,0.0003140998380258679,0.000060416668467223644,0.000044326197132468216,0.0,0.00032955563955008985,0.001465799244120717,0.0007064404947683215,0.0,0.0,0.0,0.0
2015-01-01T07:00:00.000+01:00,-2.4466539905176888e-14,-3.055333763768431e-13,0.008756621426112593,190.0411771433023,9.99119415814085,69.99999999999986,1.9984712080105618,0.00015592921873321756,0.0,0.0,0.0,0.0033606065260618925,262.39226969082668,0.0033606065260618925,0.0,0.0004530022403597831,0.0004240347922593355,0.000060416668467223644,0.000059840364158153525,0.0,0.00044490009874105453,0.0019788290305435658,0.0009375303314253687,0.0,0.0,0.0,0.0
2015-01-01T07:15:00.000+01:00,-2.5941054859757174e-14,-2.5934809855243657e-13,0.009956921775947899,181.46623374481349,9.989877238586506,69.99999999999985,1.9982425761434877,0.00020576868036660016,0.0,0.0,0.0,0.004278846765686757,267.36346864560729,0.004162227561175823,0.0,0.0005915749413147568,0.0005179506230726838,0.000060416668467223644,0.00007535453118383884,0.0,0.0005602445579320193,0.0024171029076725245,0.0011398836813680826,0.00011661920451093465,0.0,0.0,0.0
2015-01-01T07:30:00.000+01:00,-2.7845781236379709e-14,-2.5224267119483557e-13,0.011318266610681652,173.60173945189355,9.98816432120759,69.99999999999983,1.9979451946540925,0.0002676433404558338,0.0,0.0,0.0,0.005250255277957768,274.6704470115612,0.004898682733774185,0.0,0.0007388473347574472,0.0005988313559442759,0.000060416668467223644,0.00009086869820952414,0.0,0.0006755890171229839,0.002794546327739954,0.0013009281662665308,0.00035157254418358207,0.0,0.0,0.0
2015-01-01T07:45:00.000+01:00,-2.929601006229632e-14,-3.907985046680551e-13,0.012783182774383215,166.8391794054674,9.986068289443013,69.99999999999983,1.9975813002505199,0.00032750496321532407,0.0,0.0,0.0,0.005934703730344771,281.7325928357404,0.005303588129468261,0.0,0.0008575351221114395,0.000642962360791862,0.000060416668467223644,0.00009515356432646512,0.0,0.0007074460652098059,0.003000491017028689,0.0014044994952343404,0.0006311156008765101,0.0,0.0,0.0
2015-01-01T08:00:00.000+01:00,-2.9407032364758837e-14,-2.9665159217984183e-13,0.014310361493259308,161.17801225145943,9.98365874928903,69.99999999999983,1.9971629773071198,0.00037649064905999693,0.0,0.0,0.0,0.006370564299933612,287.8765163885239,0.005488202864825725,0.0,0.000883012585863471,0.0006618083292245865,0.000060416668467223644,0.00010135923113673924,0.0,0.0007535838488861918,0.0030884388697147368,0.00146676205040887,0.0008823614351078868,0.0,0.0,0.0
