Time,Water_balance,Pollutant_balance,BW_V,BW_c,GW_V,GW_c,PGW_V,PGW_c,PW_V,PW_c,RW_V,RW_c,Q_MBRBW,Q_MBRGW,Q_ROGWBW,Q_ROPW,C_battery_charge,E_use_renewable,E_use_grid,Q_Infiltration,c_Infiltration,Q_Truck,c_Truck,Q_CityWater,Q_Roof,Q_BS,Q_BT,Q_CL,Q_DW,Q_GA,Q_KS,Q_SH,Q_TL,Q_WM,Q_RWPW_Treat,Q_CWPW_Fill,Q_RW_infil_Purge,Q_RW_infil_Infiltrate,Q_GW_infil_Treat,Q_BW_infil_Treat,Q_Purge_Purge,Q_Purge_Infiltrate,Q_GWPGW_emptyGW_Treat,Q_GWPGW_emptyGW_Treat,Q_GWPGW_refillPGW_Treat,Q_GWPGW_refillPGW_Treat,Q_BWPGW_Treat,Q_BWPGW_Treat,Q_RWPGW_Treat,Q_RainRefillControl_Tap,Q_GW_empty_Truck,Q_BW_empty_Truck
2015-01-01T07:00:00.000+01:00,4.0245584642661927e-16,2.355893258254582e-13,0.008756621426112593,190.04117714330236,0.014286383645391813,249.2246883557396,0.982500336387002,69.99999999999985,0.9944566585414932,69.99999999999995,10.0,70.0,0.0,0.0,0.0,0.0,1.9959994782861999,0.0006810239884303882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004530022403597831,0.0004240347922593355,0.000060416668467223644,0.000059840364158153525,0.0,0.00044490009874105453,0.0019788290305435658,0.0009375303314253687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-01T07:15:00.000+01:00,3.400058012914542e-16,2.365330153963896e-13,0.009956921775947899,181.4662337448135,0.01856523041107857,250.32420046902684,0.9781730087707268,69.99999999999985,0.9933048390422464,69.99999999999995,10.0,70.0,0.0,0.0,0.0,0.0,1.995048237467533,0.0008561167368003224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005915749413147568,0.0005179506230726838,0.000060416668467223644,0.00007535453118383884,0.0,0.0005602445579320193,0.0024171029076725245,0.0011398836813680826,0.00011661920451093465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-01T07:30:00.000+01:00,2.7755575615628915e-16,2.329803017175891e-13,0.011318266610681652,173.6017394518936,0.02381548568903634,252.66383409774503,0.9729758450099157,69.99999999999985,0.991890402690366,69.99999999999995,10.0,70.0,0.0,0.0,0.0,0.0,1.9939003902257464,0.0010330625176080502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007388473347574472,0.0005988313559442759,0.000060416668467223644,0.00009086869820952414,0.0,0.0006755890171229839,0.002794546327739954,0.0013009281662665308,0.00035157254418358207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-01T07:45:00.000+01:00,1.942890293094024e-16,2.4935609133081016e-13,0.012783182774383215,166.83917940546744,0.02975018941938111,255.65253767143893,0.9671412063031907,69.99999999999985,0.9903254215030448,69.99999999999993,10.0,70.0,0.0,0.0,0.0,0.0,1.992615733994141,0.00115619060844474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008575351221114395,0.000642962360791862,0.000060416668467223644,0.00009515356432646512,0.0,0.0007074460652098059,0.003000491017028689,0.0014044994952343404,0.0006311156008765101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-01T08:00:00.000+01:00,2.3592239273284578e-16,2.573496971081113e-13,0.014310361493259308,161.17801225145946,0.03612075371931472,258.79721555924956,0.9608800597191306,69.99999999999983,0.9886888250682951,69.99999999999993,10.0,70.0,0.0,0.0,0.0,0.0,1.9912445980533753,0.0012340223466890165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000883012585863471,0.0006618083292245865,0.000060416668467223644,0.00010135923113673924,0.0,0.0007535838488861918,0.0030884388697147368,0.00146676205040887,0.0008823614351078868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-01T08:15:00.000+01:00,2.0122792321330963e-16,2.645661467681748e-13,0.015773122399925823,156.86024371117845,0.04255419313757845,262.2078034459629,0.9545834514254222,69.9999999999998,0.9870892330370733,69.99999999999995,10.0,70.0,0.0,0.0,0.0,0.0,1.989873729941408,0.0012337813007703516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008490840590000152,0.0006284509375691413,0.000060416668467223644,0.00010094551673159002,0.0,0.0007505079722218216,0.002932771041989326,0.0014023442381992935,0.0011716798907518388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-01T08:30:00.000+01:00,1.5265566588595903e-16,2.8066438062523957e-13,0.017116626571911956,153.68137094933386,0.04863672967265525,265.60491887844315,0.9486455320733863,69.99999999999979,0.9856011116820463,69.99999999999993,10.0,70.0,0.0,0.0,0.0,0.0,1.9885844867630987,0.001160318860478583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007367345085740089,0.0005514336891844868,0.000060416668467223644,0.00010106372788548468,0.0,0.0007513868464529514,0.002573357216194272,0.001283087503518909,0.0013685605467855932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-01T08:45:00.000+01:00,-2.7755575615628916e-17,2.7833291227352674e-13,0.018270828657459105,151.54505606497194,0.054134532033234619,269.00929026868666,0.9432680199245256,69.99999999999977,0.9843266193847807,69.99999999999995,10.0,70.0,0.0,0.0,0.0,0.0,1.9874296248800905,0.0010393756947072689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006054943607002497,0.0004590883084014058,0.000060416668467223644,0.00008998217860236763,0.0,0.000668997936565429,0.002142412105873227,0.0010937854170799257,0.0015318274704366924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-01T09:00:00.000+01:00,-6.938893903907228e-17,2.76667577736589e-13,0.019253210064183559,150.15043698020748,0.0589148757267853,272.16058501864526,0.9385604969012165,69.99999999999979,0.9832714173078148,69.99999999999995,10.0,70.0,0.0,0.0,0.0,0.0,1.9865013602642419,0.0009004257969179889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004784797443822026,0.0003682820464298129,0.000060416668467223644,0.00007757084005512296,0.0,0.0005767223325837403,0.0017186495500057936,0.0009219647382572293,0.0015606391800940037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-01T09:15:00.000+01:00,-1.3877787807814457e-16,2.942091015256665e-13,0.020060178697026904,149.3624701605977,0.06291991991759442,274.97690242631276,0.9346186101028123,69.99999999999976,0.9824012912825665,69.99999999999993,10.0,70.0,0.0,0.0,0.0,0.0,1.985700482300911,0.0007518770036956993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003604133291170001,0.00027782130181789396,0.000060416668467223644,0.00006855784801766275,0.0,0.0005097126961313188,0.001296499408483505,0.0007465519643761217,0.0014920396072417497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-01T09:30:00.000+01:00,-5.551115123125783e-17,2.857714065385153e-13,0.0207527997613527,148.9309778066476,0.06621357682057821,277.2544669864849,0.9313449796148655,69.99999999999976,0.9816886438032036,69.99999999999995,10.0,70.0,0.0,0.0,0.0,0.0,1.9850592250462618,0.0006228559323921217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002908162724599242,0.00021484428483992812,0.000060416668467223644,0.00005673753075301646,0.0,0.0004218312069028616,0.0010026066625863314,0.0006322043958585709,0.0013068209454417228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-01T09:45:00.000+01:00,-2.7755575615628916e-17,2.8532731732866523e-13,0.02130892212596872,148.87023773850599,0.06865819511911997,278.83571247038449,0.9288984979027216,69.99999999999975,0.9811343848521897,69.99999999999996,10.0,70.0,0.0,0.0,0.0,0.0,1.9850592250462618,0.00046886572861840254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002181121942773461,0.00015265251472592353,0.000060416668467223644,0.00004521272166632115,0.0,0.00033614675673656165,0.0007123784020543098,0.0004957056961487978,0.0009801157090812924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-01T10:00:00.000+01:00,-2.7755575615628916e-17,2.877698079828406e-13,0.02184205526471288,148.86922632230796,0.07093052659174591,280.0943122109341,0.9266340165404216,69.99999999999975,0.9805934016031197,69.99999999999995,10.0,70.0,0.0,0.0,0.0,0.0,1.9866829907444144,0.00043835384552658066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00020879116997122763,0.000145114133907482,0.000060416668467223644,0.0000446808059606701,0.0,0.0003321920790988952,0.0006771992915682494,0.0004727164702769369,0.0008643539921194315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-01T10:15:00.000+01:00,4.163336342344337e-17,2.893241202173158e-13,0.02233210748989285,148.97218047900817,0.07301546106846235,280.9741418282943,0.9245702424618121,69.99999999999975,0.9800821889798327,69.99999999999996,10.0,70.0,0.0,0.0,0.0,0.0,1.9888096839684713,0.00040234167217131466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002067032510228455,0.000145114133907482,0.000060416668467223644,0.00004095740094780921,0.0,0.0003045093722641468,0.0006771992915682494,0.0004296355567127466,0.0007104510270059109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-01T10:30:00.000+01:00,1.8041124150158795e-16,2.8554936193359026e-13,0.0228056601224389,149.1098326826713,0.07509329783036538,281.5335636343301,0.9225533475065959,69.99999999999977,0.9795476945405997,69.99999999999996,10.0,70.0,0.0,0.0,0.0,0.0,1.9914245373550255,0.0003986545928826672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021724223308265206,0.00015993964495137334,0.000060416668467223644,0.000042671349365264175,0.0,0.0003172522061504424,0.0007463850097730756,0.0004131359640788286,0.0005943463185802102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-01T10:45:00.000+01:00,3.3306690738754698e-16,2.9176661087149114e-13,0.023262521626531714,149.2808037424802,0.07723551765477448,281.8855615783868,0.920522280216178,69.99999999999976,0.9789796805025155,69.99999999999996,10.0,70.0,0.0,0.0,0.0,0.0,2.0,0.00040610645757842577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00022967027891427274,0.0001765555144753307,0.000060416668467223644,0.00004550822491757571,0.0,0.000338343759169802,0.00082392573421821,0.0003964448356255889,0.0005282163127139211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-01T11:00:00.000+01:00,3.0531133177191807e-16,2.7466917629226373e-13,0.023706032609512666,149.47585050434334,0.07947697751648887,282.21575258445275,0.9184461119582765,69.99999999999977,0.9783708779157216,69.99999999999996,10.0,70.0,0.0,0.0,0.0,0.0,2.0,0.00041952669448364755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00023563575299456713,0.00018362276902422306,0.000060416668467223644,0.00005019203027710318,0.0,0.00037316683379933234,0.0008569062554463744,0.000383094314513728,0.0005419362201727927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-01T11:15:00.000+01:00,3.469446951953614e-16,2.8399504969911504e-13,0.0241260155067375,149.71704209259813,0.08170309173739679,282.66428493493478,0.9164430452705297,69.99999999999976,0.9777278474853357,69.99999999999997,10.0,70.0,0.0,0.0,0.0,0.0,2.0,0.0004134526747082418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00022010068563744424,0.0001644626690726727,0.000060416668467223644,0.000056885287305340165,0.0,0.00042292974474839864,0.0007674924556724726,0.0003595662287576124,0.0005942433784715831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
